ID,Date,Element,Data_Value
SZ000008440,2008-12-04,TMAX,67
SZ000008440,2014-07-17,TMAX,297
SZ000008440,2014-05-26,TMAX,178
SZ000008440,2008-05-30,TMAX,197
SZ000008440,2014-05-26,TMIN,122
SZ000008440,2006-10-20,TMAX,177
SZ000008440,2007-12-26,TMAX,15
SZ000008440,2007-12-26,TMIN,-21
SZ000008440,2008-05-30,TMIN,152
SZ000008440,2006-12-13,TMAX,59
SZ000008440,2006-10-20,TMIN,112
SZ000008440,2010-07-16,TMAX,340
SZ000008440,2008-12-09,TMIN,-46
SZ000008440,2006-12-13,TMIN,-34
SZ000008440,2006-11-20,TMIN,-3
SZ000008440,2006-11-20,TMAX,90
SZ000008440,2005-10-07,TMAX,157
SZ000008440,2005-10-07,TMIN,77
SZ000008440,2008-12-09,TMAX,25
SZ000008440,2010-06-14,TMAX,210
SZ000008440,2015-06-01,TMAX,248
SZ000008440,2009-06-10,TMAX,220
SZ000008440,2009-10-17,TMIN,29
SZ000008440,2015-08-10,TMAX,270
SZ000008440,2015-08-10,TMIN,183
SZ000008440,2007-11-12,TMAX,89
SZ000008440,2005-11-10,TMAX,138
SZ000008440,2005-11-10,TMIN,65
SZ000008440,2014-07-17,TMIN,153
SZ000008440,2015-11-03,TMIN,41
SZ000008440,2015-11-03,TMAX,104
SZ000008440,2014-06-02,TMAX,213
SZ000008440,2014-06-02,TMIN,112
SZ000008440,2012-12-11,TMAX,21
SZ000008440,2012-09-20,TMIN,38
SZ000008440,2012-09-20,TMAX,173
SZ000008440,2008-11-18,TMIN,40
SZ000008440,2005-04-16,TMAX,74
SZ000008440,2015-10-29,TMIN,64
SZ000008440,2008-03-23,TMAX,59
SZ000008440,2005-04-16,TMIN,14
SZ000008440,2008-03-23,TMIN,-5
SZ000008440,2008-11-18,TMAX,82
SZ000008440,2009-06-10,TMIN,105
SZ000008440,2012-12-11,TMIN,-43
SZ000008440,2011-12-05,TMAX,103
SZ000008440,2005-04-30,TMIN,102
SZ000008440,2011-12-05,TMIN,34
SZ000008440,2015-02-18,TMIN,8
SZ000008440,2007-12-17,TMIN,-38
SZ000008440,2006-07-12,TMIN,182
SZ000008440,2013-03-21,TMAX,111
SZ000008440,2013-05-06,TMAX,158
SZ000008440,2007-06-11,TMAX,217
SZ000008440,2006-07-12,TMAX,305
SZ000008440,2013-05-06,TMIN,89
SZ000008440,2005-02-03,TMIN,-21
SZ000008440,2007-06-11,TMIN,164
SZ000008440,2008-11-25,TMIN,-4
SZ000008440,2013-03-21,TMIN,5
SZ000008440,2007-12-17,TMAX,-3
SZ000008440,2006-06-28,TMIN,165
SZ000008440,2013-11-18,TMAX,65
SZ000008440,2013-09-29,TMAX,185
SZ000008440,2013-09-29,TMIN,148
SZ000008440,2006-06-28,TMAX,276
SZ000008440,2013-11-18,TMIN,54
SZ000008440,2015-02-18,TMAX,22
SZ000008440,2014-09-05,TMIN,129
SZ000008440,2005-02-03,TMAX,60
SZ000008440,2008-11-19,TMIN,38
SZ000008440,2008-11-19,TMAX,103
SZ000008440,2007-04-03,TMIN,59
SZ000008440,2010-04-04,TMAX,119
SZ000008440,2010-04-04,TMIN,39
SZ000008440,2013-03-23,TMIN,41
SZ000008440,2009-02-03,TMAX,77
SZ000008440,2007-02-15,TMIN,5
SZ000008440,2005-06-02,TMIN,112
SZ000008440,2007-04-03,TMAX,155
SZ000008440,2005-06-02,TMAX,249
SZ000008440,2015-05-20,TMIN,75
SZ000008440,2005-01-05,TMAX,86
SZ000008440,2006-11-01,TMIN,60
SZ000008440,2015-06-06,TMIN,165
SZ000008440,2015-06-06,TMAX,312
SZ000008440,2006-11-01,TMAX,141
SZ000008440,2007-08-30,TMIN,144
SZ000008440,2009-02-03,TMIN,-4
SZ000008440,2005-02-24,TMIN,-54
SZ000008440,2013-03-23,TMAX,96
SZ000008440,2005-02-24,TMAX,26
SZ000008440,2012-08-14,TMAX,296
SZ000008440,2009-05-31,TMAX,231
SZ000008440,2005-01-05,TMIN,-40
SZ000008440,2006-09-13,TMIN,129
SZ000008440,2011-11-27,TMAX,99
SZ000008440,2011-09-25,TMAX,231
SZ000008440,2011-11-27,TMIN,-9
SZ000008440,2011-09-06,TMAX,239
SZ000008440,2014-09-05,TMAX,253
SZ000008440,2011-09-06,TMIN,92
SZ000008440,2008-12-07,TMAX,67
SZ000008440,2007-11-13,TMAX,60
SZ000008440,2015-05-20,TMAX,138
SZ000008440,2007-11-13,TMIN,-40
SZ000008440,2012-07-12,TMIN,123
SZ000008440,2012-07-12,TMAX,219
SZ000008440,2006-09-13,TMAX,256
SZ000008440,2009-03-02,TMIN,57
SZ000008440,2008-12-07,TMIN,-18
SZ000008440,2005-01-21,TMAX,93
SZ000008440,2013-01-25,TMIN,-46
SZ000008440,2007-02-15,TMAX,113
SZ000008440,2007-04-25,TMIN,91
SZ000008440,2009-05-31,TMIN,90
SZ000008440,2009-04-29,TMAX,111
SZ000008440,2008-09-20,TMAX,177
SZ000008440,2009-04-29,TMIN,62
SZ000008440,2014-03-02,TMAX,96
SZ000008440,2014-03-02,TMIN,11
SZ000008440,2008-11-25,TMAX,58
SZ000008440,2008-09-20,TMIN,97
SZ000008440,2012-08-14,TMIN,142
SZ000008440,2015-09-14,TMAX,197
SZ000008440,2015-09-14,TMIN,129
SZ000008440,2015-05-16,TMAX,197
SZ000008440,2010-02-10,TMAX,2
SZ000008440,2010-02-10,TMIN,-57
SZ000008440,2015-05-16,TMIN,90
SZ000008440,2013-01-25,TMAX,11
SZ000008440,2007-04-13,TMAX,226
SZ000008440,2011-09-25,TMIN,126
SZ000008440,2007-04-13,TMIN,96
SZ000008440,2009-03-02,TMAX,97
SZ000008440,2007-04-25,TMAX,257
SZ000008440,2010-12-17,TMIN,-73
SZ000008440,2011-09-18,TMIN,88
SZ000008440,2011-09-18,TMAX,176
SZ000008440,2014-05-18,TMIN,57
SZ000008440,2014-05-18,TMAX,233
SZ000008440,2005-03-23,TMIN,93
SZ000008440,2006-05-26,TMIN,126
SZ000008440,2006-05-26,TMAX,234
SZ000008440,2012-08-23,TMIN,196
SZ000008440,2012-08-23,TMAX,284
SZ000008440,2005-04-19,TMAX,131
SZ000008440,2005-03-23,TMAX,161
SZ000008440,2009-10-17,TMAX,110
SZ000008440,2011-01-19,TMIN,-12
SZ000008440,2015-06-08,TMIN,170
SZ000008440,2011-10-06,TMIN,91
SZ000008440,2008-11-05,TMIN,80
SZ000008440,2005-04-19,TMIN,72
SZ000008440,2008-11-05,TMAX,131
SZ000008440,2015-06-08,TMAX,236
SZ000008440,2012-08-04,TMAX,283
SZ000008440,2011-01-19,TMAX,75
SZ000008440,2011-04-01,TMIN,53
SZ000008440,2012-02-24,TMIN,-34
SZ000008440,2012-02-24,TMAX,118
SZ000008440,2015-11-24,TMIN,-42
SZ000008440,2015-11-24,TMAX,40
SZ000008440,2012-06-25,TMAX,253
SZ000008440,2011-12-06,TMAX,75
SZ000008440,2012-06-25,TMIN,175
SZ000008440,2005-12-03,TMIN,3
SZ000008440,2013-03-01,TMAX,38
SZ000008440,2011-04-01,TMAX,189
SZ000008440,2009-02-06,TMIN,30
SZ000008440,2011-12-06,TMIN,37
SZ000008440,2007-07-27,TMIN,166
SZ000008440,2005-12-03,TMAX,77
SZ000008440,2015-10-09,TMAX,166
SZ000008440,2015-10-09,TMIN,74
SZ000008440,2007-07-27,TMAX,288
SZ000008440,2013-03-01,TMIN,-50
SZ000008440,2006-01-14,TMAX,-13
SZ000008440,2012-06-14,TMAX,234
SZ000008440,2012-06-14,TMIN,70
SZ000008440,2012-08-04,TMIN,132
SZ000008440,2014-07-27,TMIN,128
SZ000008440,2014-07-27,TMAX,248
SZ000008440,2011-10-06,TMAX,214
SZ000008440,2011-09-20,TMAX,182
SZ000008440,2011-10-07,TMAX,137
SZ000008440,2006-05-09,TMAX,121
SZ000008440,2006-05-09,TMIN,71
SZ000008440,2011-10-07,TMIN,71
SZ000008440,2014-04-10,TMAX,191
SZ000008440,2014-04-10,TMIN,34
SZ000008440,2006-12-11,TMAX,65
SZ000008440,2015-01-23,TMAX,29
SZ000008440,2014-05-20,TMAX,224
SZ000008440,2015-01-23,TMIN,14
SZ000008440,2014-05-20,TMIN,93
SZ000008440,2015-02-11,TMIN,-56
SZ000008440,2006-12-11,TMIN,-19
SZ000008440,2008-11-23,TMAX,32
SZ000008440,2012-11-18,TMAX,68
SZ000008440,2012-11-18,TMIN,47
SZ000008440,2007-08-30,TMAX,180
SZ000008440,2013-06-24,TMIN,98
SZ000008440,2011-07-02,TMIN,107
SZ000008440,2013-06-24,TMAX,171
SZ000008440,2008-11-23,TMIN,-25
SZ000008440,2011-09-20,TMIN,61
SZ000008440,2012-02-01,TMIN,-46
SZ000008440,2012-02-01,TMAX,-8
SZ000008440,2015-10-28,TMIN,75
SZ000008440,2005-09-27,TMIN,127
SZ000008440,2009-07-02,TMIN,145
SZ000008440,2009-07-02,TMAX,294
SZ000008440,2011-01-16,TMIN,-17
SZ000008440,2005-09-27,TMAX,217
SZ000008440,2015-10-28,TMAX,126
SZ000008440,2011-01-16,TMAX,87
SZ000008440,2008-06-28,TMIN,138
SZ000008440,2008-06-28,TMAX,284
SZ000008440,2008-07-13,TMIN,133
SZ000008440,2015-06-18,TMAX,237
SZ000008440,2015-06-18,TMIN,111
SZ000008440,2008-07-13,TMAX,182
SZ000008440,2008-05-25,TMAX,191
SZ000008440,2008-05-25,TMIN,144
SZ000008440,2015-02-11,TMAX,60
SZ000008440,2011-07-02,TMAX,228
SZ000008440,2012-10-08,TMIN,118
SZ000008440,2010-12-17,TMAX,14
SZ000008440,2015-11-13,TMIN,55
SZ000008440,2006-03-17,TMIN,-33
SZ000008440,2008-06-27,TMIN,163
SZ000008440,2013-11-24,TMAX,84
SZ000008440,2009-09-07,TMAX,233
SZ000008440,2010-07-17,TMAX,249
SZ000008440,2013-11-24,TMIN,50
SZ000008440,2007-07-04,TMAX,174
SZ000008440,2008-03-28,TMAX,115
SZ000008440,2009-12-12,TMAX,51
SZ000008440,2010-01-26,TMAX,33
SZ000008440,2010-01-26,TMIN,-20
SZ000008440,2008-06-27,TMAX,283
SZ000008440,2008-03-28,TMIN,-17
SZ000008440,2006-03-17,TMAX,71
SZ000008440,2007-07-04,TMIN,107
SZ000008440,2014-01-24,TMIN,-7
SZ000008440,2014-01-24,TMAX,57
SZ000008440,2011-07-13,TMAX,224
SZ000008440,2013-01-23,TMAX,18
SZ000008440,2012-09-01,TMAX,152
SZ000008440,2005-12-21,TMIN,-16
SZ000008440,2012-09-01,TMIN,104
SZ000008440,2006-12-28,TMAX,-7
SZ000008440,2011-05-17,TMIN,61
SZ000008440,2010-02-08,TMAX,37
SZ000008440,2010-02-08,TMIN,-10
SZ000008440,2005-08-25,TMIN,165
SZ000008440,2005-08-25,TMAX,240
SZ000008440,2009-12-12,TMIN,20
SZ000008440,2015-05-07,TMIN,63
SZ000008440,2015-05-07,TMAX,190
SZ000008440,2014-02-12,TMIN,15
SZ000008440,2014-02-12,TMAX,97
SZ000008440,2010-07-17,TMIN,156
SZ000008440,2005-12-21,TMAX,1
SZ000008440,2013-01-23,TMIN,-51
SZ000008440,2012-11-16,TMIN,41
SZ000008440,2006-02-22,TMAX,69
SZ000008440,2012-11-16,TMAX,61
SZ000008440,2009-09-07,TMIN,77
SZ000008440,2006-02-22,TMIN,-20
SZ000008440,2011-07-13,TMIN,151
SZ000008440,2011-05-17,TMAX,200
SZ000008440,2015-03-11,TMIN,33
SZ000008440,2015-03-11,TMAX,149
SZ000008440,2013-12-09,TMAX,32
SZ000008440,2012-08-16,TMAX,243
SZ000008440,2005-09-09,TMAX,234
SZ000008440,2013-12-09,TMIN,-60
SZ000008440,2008-05-07,TMAX,225
SZ000008440,2008-05-07,TMIN,74
SZ000008440,2011-04-22,TMIN,72
SZ000008440,2011-04-22,TMAX,228
SZ000008440,2015-11-07,TMIN,51
SZ000008440,2010-03-05,TMIN,-35
SZ000008440,2007-08-21,TMIN,103
SZ000008440,2006-12-26,TMAX,13
SZ000008440,2006-12-26,TMIN,-5
SZ000008440,2006-06-04,TMIN,72
SZ000008440,2005-06-05,TMIN,107
SZ000008440,2006-06-04,TMAX,206
SZ000008440,2009-06-01,TMAX,231
SZ000008440,2009-06-01,TMIN,98
SZ000008440,2007-08-21,TMAX,173
SZ000008440,2015-11-07,TMAX,178
SZ000008440,2005-09-09,TMIN,175
SZ000008440,2012-01-25,TMIN,28
SZ000008440,2009-01-16,TMIN,-37
SZ000008440,2011-01-11,TMAX,50
SZ000008440,2011-06-06,TMIN,128
SZ000008440,2011-01-11,TMIN,30
SZ000008440,2010-02-02,TMIN,-48
SZ000008440,2009-01-04,TMAX,-14
SZ000008440,2012-08-16,TMIN,159
SZ000008440,2010-03-24,TMIN,24
SZ000008440,2011-12-17,TMAX,39
SZ000008440,2010-02-02,TMAX,29
SZ000008440,2014-06-23,TMIN,156
SZ000008440,2011-12-17,TMIN,5
SZ000008440,2014-06-23,TMAX,261
SZ000008440,2010-03-24,TMAX,175
SZ000008440,2007-11-10,TMIN,-33
SZ000008440,2007-11-10,TMAX,60
SZ000008440,2012-01-25,TMAX,58
SZ000008440,2011-06-06,TMAX,249
SZ000008440,2009-01-04,TMIN,-67
SZ000008440,2009-01-16,TMAX,19
SZ000008440,2011-07-12,TMAX,281
SZ000008440,2006-12-28,TMIN,-31
SZ000008440,2011-07-12,TMIN,155
SZ000008440,2012-11-11,TMIN,82
SZ000008440,2009-04-19,TMAX,152
SZ000008440,2012-01-16,TMIN,-58
SZ000008440,2012-09-18,TMIN,100
SZ000008440,2012-09-18,TMAX,218
SZ000008440,2013-06-26,TMAX,199
SZ000008440,2007-10-25,TMAX,86
SZ000008440,2007-10-25,TMIN,63
SZ000008440,2012-11-11,TMAX,107
SZ000008440,2013-06-26,TMIN,80
SZ000008440,2013-03-09,TMIN,11
SZ000008440,2013-03-09,TMAX,105
SZ000008440,2006-04-09,TMAX,143
SZ000008440,2007-10-02,TMIN,109
SZ000008440,2015-03-15,TMIN,-14
SZ000008440,2015-03-15,TMAX,75
SZ000008440,2005-10-22,TMIN,104
SZ000008440,2012-01-16,TMAX,12
SZ000008440,2006-04-09,TMIN,50
SZ000008440,2012-07-13,TMAX,237
SZ000008440,2012-07-13,TMIN,145
SZ000008440,2005-11-18,TMIN,-41
SZ000008440,2006-01-29,TMAX,44
SZ000008440,2006-01-29,TMIN,-37
SZ000008440,2012-10-08,TMAX,159
SZ000008440,2005-05-24,TMIN,67
SZ000008440,2010-03-04,TMAX,44
SZ000008440,2005-05-24,TMAX,207
SZ000008440,2010-03-04,TMIN,24
SZ000008440,2010-10-10,TMAX,158
SZ000008440,2008-10-06,TMIN,90
SZ000008440,2008-10-06,TMAX,173
SZ000008440,2009-10-22,TMAX,143
SZ000008440,2007-09-13,TMIN,81
SZ000008440,2011-09-29,TMIN,107
SZ000008440,2009-10-22,TMIN,59
SZ000008440,2011-09-29,TMAX,229
SZ000008440,2007-09-13,TMAX,217
SZ000008440,2008-01-11,TMIN,26
SZ000008440,2008-01-11,TMAX,126
SZ000008440,2005-11-18,TMAX,66
SZ000008440,2012-02-25,TMIN,-22
SZ000008440,2005-10-22,TMAX,199
SZ000008440,2007-10-02,TMAX,210
SZ000008440,2014-01-31,TMIN,-33
SZ000008440,2007-10-07,TMIN,101
SZ000008440,2010-02-01,TMAX,3
SZ000008440,2010-03-05,TMAX,44
SZ000008440,2007-10-07,TMAX,191
SZ000008440,2009-09-16,TMAX,176
SZ000008440,2013-10-17,TMIN,74
SZ000008440,2013-04-16,TMIN,104
SZ000008440,2013-04-16,TMAX,234
SZ000008440,2009-09-16,TMIN,130
SZ000008440,2012-04-09,TMIN,-9
SZ000008440,2012-04-09,TMAX,142
SZ000008440,2013-10-17,TMAX,173
SZ000008440,2006-06-22,TMIN,181
SZ000008440,2010-02-01,TMIN,-93
SZ000008440,2012-08-06,TMAX,215
SZ000008440,2013-09-09,TMAX,208
SZ000008440,2013-09-09,TMIN,119
SZ000008440,2006-06-22,TMAX,251
SZ000008440,2012-08-06,TMIN,129
SZ000008440,2014-06-17,TMAX,234
SZ000008440,2014-12-15,TMAX,125
SZ000008440,2014-06-17,TMIN,136
SZ000008440,2006-03-24,TMAX,116
SZ000008440,2009-01-27,TMIN,-15
SZ000008440,2006-12-20,TMAX,22
SZ000008440,2006-12-20,TMIN,-2
SZ000008440,2012-02-25,TMAX,123
SZ000008440,2014-01-31,TMAX,62
SZ000008440,2005-12-11,TMIN,-14
SZ000008440,2005-12-11,TMAX,22
SZ000008440,2014-08-19,TMAX,233
SZ000008440,2006-11-27,TMAX,128
SZ000008440,2014-08-19,TMIN,134
SZ000008440,2010-08-23,TMAX,273
SZ000008440,2006-11-27,TMIN,38
SZ000008440,2011-08-27,TMIN,92
SZ000008440,2013-09-17,TMAX,143
SZ000008440,2011-08-27,TMAX,186
SZ000008440,2013-09-17,TMIN,86
SZ000008440,2010-08-23,TMIN,185
SZ000008440,2008-12-22,TMAX,74
SZ000008440,2008-12-22,TMIN,-6
SZ000008440,2006-03-24,TMIN,49
SZ000008440,2014-12-15,TMIN,40
SZ000008440,2006-04-02,TMAX,177
SZ000008440,2006-04-02,TMIN,33
SZ000008440,2005-08-17,TMAX,240
SZ000008440,2013-05-23,TMIN,53
SZ000008440,2013-05-23,TMAX,142
SZ000008440,2007-10-03,TMAX,208
SZ000008440,2011-03-19,TMAX,117
SZ000008440,2011-03-19,TMIN,46
SZ000008440,2007-10-03,TMIN,108
SZ000008440,2006-03-14,TMIN,-43
SZ000008440,2005-08-17,TMIN,124
SZ000008440,2009-12-22,TMIN,5
SZ000008440,2006-06-10,TMIN,88
SZ000008440,2005-04-30,TMAX,264
SZ000008440,2014-07-22,TMAX,218
SZ000008440,2014-07-22,TMIN,164
SZ000008440,2008-09-14,TMAX,141
SZ000008440,2007-03-04,TMIN,27
SZ000008440,2007-03-04,TMAX,130
SZ000008440,2013-01-17,TMIN,-63
SZ000008440,2009-12-22,TMAX,108
SZ000008440,2005-05-09,TMIN,62
SZ000008440,2009-04-01,TMAX,134
SZ000008440,2005-05-09,TMAX,163
SZ000008440,2014-03-28,TMAX,152
SZ000008440,2014-03-28,TMIN,2
SZ000008440,2006-11-18,TMAX,152
SZ000008440,2005-12-23,TMIN,-44
SZ000008440,2005-12-23,TMAX,31
SZ000008440,2013-01-17,TMAX,-4
SZ000008440,2007-07-14,TMAX,310
SZ000008440,2008-08-20,TMIN,126
SZ000008440,2014-01-06,TMAX,72
SZ000008440,2014-01-06,TMIN,-15
SZ000008440,2007-07-14,TMIN,139
SZ000008440,2011-09-17,TMAX,231
SZ000008440,2010-09-24,TMAX,172
SZ000008440,2009-04-01,TMIN,70
SZ000008440,2006-03-14,TMAX,34
SZ000008440,2010-09-24,TMIN,95
SZ000008440,2011-09-17,TMIN,158
SZ000008440,2007-10-11,TMAX,140
SZ000008440,2007-10-11,TMIN,61
SZ000008440,2007-10-01,TMAX,189
SZ000008440,2007-12-14,TMAX,38
SZ000008440,2015-02-15,TMIN,17
SZ000008440,2011-11-15,TMIN,30
SZ000008440,2005-07-02,TMAX,246
SZ000008440,2007-03-31,TMAX,105
SZ000008440,2007-03-31,TMIN,-7
SZ000008440,2013-02-14,TMAX,8
SZ000008440,2010-10-23,TMAX,161
SZ000008440,2013-02-14,TMIN,-100
SZ000008440,2012-09-17,TMAX,249
SZ000008440,2009-07-18,TMAX,186
SZ000008440,2009-07-18,TMIN,114
SZ000008440,2005-07-02,TMIN,146
SZ000008440,2006-08-31,TMIN,63
SZ000008440,2012-09-17,TMIN,110
SZ000008440,2006-08-31,TMAX,209
SZ000008440,2007-10-01,TMIN,99
SZ000008440,2012-03-11,TMIN,29
SZ000008440,2013-02-22,TMAX,-6
SZ000008440,2012-03-11,TMAX,125
SZ000008440,2013-02-22,TMIN,-39
SZ000008440,2005-06-04,TMAX,224
SZ000008440,2008-09-14,TMIN,77
SZ000008440,2011-02-19,TMIN,-19
SZ000008440,2015-05-04,TMAX,194
SZ000008440,2014-05-29,TMAX,209
SZ000008440,2011-11-15,TMAX,71
SZ000008440,2013-10-30,TMAX,136
SZ000008440,2013-10-30,TMIN,39
SZ000008440,2007-12-14,TMIN,-3
SZ000008440,2015-02-15,TMAX,74
SZ000008440,2006-06-10,TMAX,263
SZ000008440,2009-09-23,TMAX,229
SZ000008440,2005-06-04,TMIN,127
SZ000008440,2013-10-27,TMIN,143
SZ000008440,2010-12-23,TMIN,35
SZ000008440,2010-12-23,TMAX,55
SZ000008440,2015-05-04,TMIN,147
SZ000008440,2013-10-27,TMAX,196
SZ000008440,2014-10-28,TMIN,67
SZ000008440,2014-10-28,TMAX,168
SZ000008440,2009-09-23,TMIN,136
SZ000008440,2010-10-23,TMIN,75
SZ000008440,2006-04-13,TMAX,118
SZ000008440,2006-04-13,TMIN,10
SZ000008440,2014-05-29,TMIN,71
SZ000008440,2015-11-13,TMAX,124
SZ000008440,2006-11-18,TMIN,37
SZ000008440,2014-04-07,TMIN,67
SZ000008440,2015-07-03,TMAX,358
SZ000008440,2009-11-28,TMAX,116
SZ000008440,2009-11-28,TMIN,42
SZ000008440,2011-07-30,TMAX,240
SZ000008440,2009-06-25,TMAX,251
SZ000008440,2011-07-30,TMIN,123
SZ000008440,2008-12-25,TMIN,18
SZ000008440,2012-11-29,TMAX,50
SZ000008440,2007-07-08,TMIN,142
SZ000008440,2014-07-11,TMIN,134
SZ000008440,2007-08-05,TMAX,299
SZ000008440,2014-07-11,TMAX,207
SZ000008440,2007-05-02,TMIN,87
SZ000008440,2005-06-05,TMAX,210
SZ000008440,2007-08-05,TMIN,129
SZ000008440,2006-03-07,TMIN,-34
SZ000008440,2006-03-07,TMAX,46
SZ000008440,2012-11-29,TMIN,17
SZ000008440,2007-05-02,TMAX,160
SZ000008440,2009-06-25,TMIN,129
SZ000008440,2015-07-03,TMIN,190
SZ000008440,2007-07-08,TMAX,208
SZ000008440,2005-07-05,TMIN,106
SZ000008440,2008-02-27,TMIN,46
SZ000008440,2015-05-15,TMAX,101
SZ000008440,2015-05-15,TMIN,70
SZ000008440,2005-07-05,TMAX,212
SZ000008440,2013-10-29,TMIN,65
SZ000008440,2008-02-27,TMAX,131
SZ000008440,2013-09-18,TMAX,196
SZ000008440,2013-09-18,TMIN,103
SZ000008440,2009-02-16,TMIN,-44
SZ000008440,2013-02-11,TMIN,-24
SZ000008440,2013-11-25,TMIN,10
SZ000008440,2014-07-28,TMAX,243
SZ000008440,2014-07-28,TMIN,154
SZ000008440,2013-11-25,TMAX,51
SZ000008440,2010-09-06,TMIN,118
SZ000008440,2009-02-16,TMAX,30
SZ000008440,2013-02-11,TMAX,7
SZ000008440,2010-09-06,TMAX,204
SZ000008440,2009-12-13,TMAX,21
SZ000008440,2009-12-13,TMIN,0
SZ000008440,2011-06-05,TMAX,231
SZ000008440,2011-06-05,TMIN,109
SZ000008440,2008-08-18,TMIN,115
SZ000008440,2007-12-25,TMAX,-4
SZ000008440,2008-08-18,TMAX,278
SZ000008440,2005-05-17,TMIN,71
SZ000008440,2005-05-17,TMAX,190
SZ000008440,2011-02-12,TMAX,100
SZ000008440,2009-02-23,TMAX,62
SZ000008440,2015-10-02,TMIN,62
SZ000008440,2015-10-02,TMAX,167
SZ000008440,2011-02-12,TMIN,-23
SZ000008440,2015-01-16,TMAX,87
SZ000008440,2008-04-03,TMIN,51
SZ000008440,2010-05-05,TMIN,63
SZ000008440,2010-05-05,TMAX,110
SZ000008440,2008-08-20,TMAX,229
SZ000008440,2015-01-16,TMIN,27
SZ000008440,2008-04-03,TMAX,107
SZ000008440,2011-12-18,TMIN,-40
SZ000008440,2011-12-18,TMAX,31
SZ000008440,2013-04-25,TMIN,69
SZ000008440,2011-02-19,TMAX,63
SZ000008440,2009-04-03,TMAX,184
SZ000008440,2014-04-07,TMAX,236
SZ000008440,2005-01-04,TMIN,-42
SZ000008440,2011-05-15,TMAX,159
SZ000008440,2015-08-08,TMIN,185
SZ000008440,2007-12-25,TMIN,-17
SZ000008440,2005-09-29,TMIN,80
SZ000008440,2005-09-29,TMAX,171
SZ000008440,2015-08-08,TMAX,308
SZ000008440,2013-10-29,TMAX,147
SZ000008440,2011-11-29,TMIN,3
SZ000008440,2005-01-04,TMAX,52
SZ000008440,2008-12-25,TMAX,43
SZ000008440,2014-12-06,TMAX,64
SZ000008440,2010-02-22,TMAX,140
SZ000008440,2009-02-23,TMIN,4
SZ000008440,2010-02-22,TMIN,33
SZ000008440,2011-11-29,TMAX,137
SZ000008440,2013-04-25,TMAX,235
SZ000008440,2011-05-15,TMIN,66
SZ000008440,2009-04-03,TMIN,73
SZ000008440,2014-12-06,TMIN,47
SZ000008440,2006-02-06,TMIN,-58
SZ000008440,2013-03-22,TMIN,3
SZ000008440,2006-10-30,TMIN,70
SZ000008440,2013-07-12,TMIN,157
SZ000008440,2012-12-05,TMAX,37
SZ000008440,2006-06-25,TMIN,166
SZ000008440,2010-10-14,TMAX,123
SZ000008440,2005-01-17,TMIN,-24
SZ000008440,2005-01-17,TMAX,14
SZ000008440,2006-06-25,TMAX,276
SZ000008440,2011-11-28,TMAX,75
SZ000008440,2011-11-28,TMIN,-15
SZ000008440,2006-01-16,TMIN,-36
SZ000008440,2012-12-05,TMIN,3
SZ000008440,2005-08-31,TMAX,295
SZ000008440,2010-09-16,TMAX,218
SZ000008440,2010-09-16,TMIN,132
SZ000008440,2010-08-13,TMAX,230
SZ000008440,2007-12-21,TMIN,-27
SZ000008440,2010-09-10,TMAX,212
SZ000008440,2011-04-24,TMAX,209
SZ000008440,2010-08-13,TMIN,146
SZ000008440,2014-12-19,TMIN,19
SZ000008440,2011-04-29,TMAX,176
SZ000008440,2011-04-29,TMIN,75
SZ000008440,2006-09-01,TMIN,74
SZ000008440,2014-12-19,TMAX,139
SZ000008440,2011-10-15,TMAX,148
SZ000008440,2006-09-01,TMAX,259
SZ000008440,2011-10-15,TMIN,69
SZ000008440,2010-09-10,TMIN,90
SZ000008440,2015-11-16,TMAX,163
SZ000008440,2006-02-07,TMIN,-56
SZ000008440,2013-07-12,TMAX,269
SZ000008440,2005-03-14,TMIN,-26
SZ000008440,2005-03-14,TMAX,145
SZ000008440,2005-09-06,TMAX,252
SZ000008440,2005-09-06,TMIN,161
SZ000008440,2005-05-15,TMAX,212
SZ000008440,2010-07-10,TMIN,199
SZ000008440,2010-07-10,TMAX,348
SZ000008440,2013-05-26,TMAX,128
SZ000008440,2010-04-29,TMAX,268
SZ000008440,2010-04-29,TMIN,91
SZ000008440,2010-09-27,TMIN,27
SZ000008440,2010-09-27,TMAX,137
SZ000008440,2007-11-25,TMIN,9
SZ000008440,2011-02-26,TMAX,94
SZ000008440,2011-02-26,TMIN,7
SZ000008440,2008-06-20,TMIN,132
SZ000008440,2015-11-16,TMIN,23
SZ000008440,2009-11-27,TMIN,32
SZ000008440,2008-06-20,TMAX,286
SZ000008440,2009-11-27,TMAX,115
SZ000008440,2009-12-07,TMIN,75
SZ000008440,2013-05-26,TMIN,38
SZ000008440,2012-07-10,TMIN,144
SZ000008440,2012-07-10,TMAX,236
SZ000008440,2015-07-11,TMAX,340
SZ000008440,2005-08-31,TMIN,155
SZ000008440,2010-02-09,TMIN,-1
SZ000008440,2010-02-09,TMAX,14
SZ000008440,2006-02-07,TMAX,50
SZ000008440,2015-05-31,TMIN,127
SZ000008440,2015-05-31,TMAX,250
SZ000008440,2015-07-11,TMIN,158
SZ000008440,2009-12-07,TMAX,102
SZ000008440,2013-06-22,TMIN,137
SZ000008440,2013-06-22,TMAX,251
SZ000008440,2009-02-17,TMAX,28
SZ000008440,2006-01-16,TMAX,-11
